,type,lon,lat,geometry
3789,atm,42.3824295,45.3656317,POINT (42.3824295 45.3656317)
3790,food,47.5457494,42.9659874,POINT (47.5457494 42.9659874)
3791,food,44.5856797,43.5100756,POINT (44.5856797 43.5100756)
3792,school,47.2055931,42.0776825,POINT (47.2055931 42.0776825)
3793,school,47.2062378,42.0769615,POINT (47.2062378 42.0769615)
3794,school,47.2058948,42.0769311,POINT (47.2058948 42.0769311)
3795,school,47.2048068,42.0768773,POINT (47.2048068 42.0768773)
3796,food,41.90148,45.0160452,POINT (41.90148 45.0160452)
3797,food,42.0412043,44.214477,POINT (42.0412043 44.214477)
3798,school,48.2463232,41.5056206,POINT (48.2463232 41.5056206)
3799,school,48.2773188,41.5313748,POINT (48.2773188 41.5313748)
3800,school,48.3148804,41.5392653,POINT (48.3148804 41.5392653)
3801,atm,41.9600835,45.0360378,POINT (41.9600835 45.0360378)
3802,food,41.9269717,45.0054489,POINT (41.9269717 45.0054489)
3803,food,42.052837,44.2331273,POINT (42.052837 44.2331273)
3804,school,47.2097092,42.0931206,POINT (47.2097092 42.0931206)
3805,school,48.4897792,41.6973617,POINT (48.4897792 41.6973617)
3806,school,48.5017365,41.6654825,POINT (48.5017365 41.6654825)
3807,atm,41.5272056,45.8520043,POINT (41.5272056 45.8520043)
3808,bank,42.026576,45.1315662,POINT (42.026576 45.1315662)
3809,food,43.065286,44.0375379,POINT (43.065286 44.0375379)
3810,food,43.0623218,44.0370299,POINT (43.0623218 44.0370299)
3811,kgarden,47.4464021,42.9773208,POINT (47.4464021 42.9773208)
3812,food,41.9238955,45.0113166,POINT (41.9238955 45.0113166)
3813,atm,47.3659149,42.961687,POINT (47.3659149 42.961687)
3814,food,41.8954894,45.0232972,POINT (41.8954894 45.0232972)
3815,school,48.381139,41.5757739,POINT (48.381139 41.5757739)
3816,food,42.5271682,43.2495742,POINT (42.5271682 43.2495742)
3817,kgarden,48.5032091,41.6676465,POINT (48.5032091 41.6676465)
3818,food,48.4892482,41.6962882,POINT (48.4892482 41.6962882)
3819,hospital,48.4888244,41.6959758,POINT (48.4888244 41.6959758)
3820,food,48.4880572,41.6963483,POINT (48.4880572 41.6963483)
3821,kgarden,48.4940708,41.6945298,POINT (48.4940708 41.6945298)
3822,hospital,48.4641534,41.6734367,POINT (48.4641534 41.6734367)
3823,kgarden,48.463684,41.6756345,POINT (48.463684 41.6756345)
3824,school,48.4638262,41.6767584,POINT (48.4638262 41.6767584)
3825,food,48.4358829,41.6393608,POINT (48.4358829 41.6393608)
3826,hospital,48.4264818,41.6334411,POINT (48.4264818 41.6334411)
3827,office,48.4319106,41.6364782,POINT (48.4319106 41.6364782)
3828,kgarden,48.4284961,41.6367368,POINT (48.4284961 41.6367368)
3829,school,48.4291425,41.6362617,POINT (48.4291425 41.6362617)
3830,kgarden,48.4334797,41.5818734,POINT (48.4334797 41.5818734)
3831,food,48.3761743,41.5668082,POINT (48.3761743 41.5668082)
3832,hospital,48.3784783,41.5687006,POINT (48.3784783 41.5687006)
3833,school,48.0710596,41.4441338,POINT (48.0710596 41.4441338)
3834,school,48.0790204,41.4877971,POINT (48.0790204 41.4877971)
3835,school,48.1914747,41.491052,POINT (48.1914747 41.491052)
3836,school,48.1305563,41.4926633,POINT (48.1305563 41.4926633)
3837,office,41.9410535,45.0364428,POINT (41.9410535 45.0364428)
3838,food,41.4979158,45.2989418,POINT (41.4979158 45.2989418)
3839,food,41.5039554,45.2968488,POINT (41.5039554 45.2968488)
