,type,lon,lat,geometry
29123,atm,38.4636828,55.860555,POINT (38.4636828 55.860555)
29124,atm,37.6372484,55.7634581,POINT (37.6372484 55.7634581)
29125,food,37.647764,55.7550925,POINT (37.647764 55.7550925)
29126,office,37.5327502,55.7993656,POINT (37.5327502 55.7993656)
29127,office,37.0871863,55.7108528,POINT (37.0871863 55.7108528)
29128,food,37.6660387,55.674626,POINT (37.6660387 55.674626)
29129,food,38.9513994,55.7325872,POINT (38.9513994 55.7325872)
29130,food,41.540968,58.4761299,POINT (41.540968 58.4761299)
29131,food,37.9113815,55.7245628,POINT (37.9113815 55.7245628)
29132,food,37.9689266,55.7444723,POINT (37.9689266 55.7444723)
29133,kgarden,38.2510127,55.5925565,POINT (38.2510127 55.5925565)
29134,food,38.2196182,55.583404,POINT (38.2196182 55.583404)
29135,bank,37.6846553,55.733286,POINT (37.6846553 55.733286)
29136,bank,37.681266,55.7452635,POINT (37.681266 55.7452635)
29137,bank,37.6781794,55.728953,POINT (37.6781794 55.728953)
29138,bank,37.6690142,55.7349596,POINT (37.6690142 55.7349596)
29139,office,32.0539781,54.8212944,POINT (32.0539781 54.8212944)
29140,office,37.910226,55.5839003,POINT (37.910226 55.5839003)
29141,food,37.6395846,55.7582812,POINT (37.6395846 55.7582812)
29142,office,37.4701515,55.858319,POINT (37.4701515 55.858319)
29143,food,37.4685019,55.8589332,POINT (37.4685019 55.8589332)
29144,food,37.6051035,54.1822905,POINT (37.6051035 54.1822905)
29145,food,37.0000598,56.1770985,POINT (37.0000598 56.1770985)
29146,bank,40.6839586,55.6137874,POINT (40.6839586 55.6137874)
29147,bank,40.6723369,55.6144753,POINT (40.6723369 55.6144753)
29148,bank,38.8680976,56.1592915,POINT (38.8680976 56.1592915)
29149,bank,40.4682216,56.173549,POINT (40.4682216 56.173549)
29150,bank,42.1604316,56.2447566,POINT (42.1604316 56.2447566)
29151,bank,39.6814174,56.5021133,POINT (39.6814174 56.5021133)
29152,kgarden,41.5301223,58.4832648,POINT (41.5301223 58.4832648)
29153,office,37.389672,55.852019,POINT (37.389672 55.852019)
29154,office,38.9948144,55.8110132,POINT (38.9948144 55.8110132)
29155,office,38.072803,54.90071,POINT (38.072803 54.90071)
29156,office,37.524803,56.353604,POINT (37.524803 56.353604)
29157,office,36.766508,56.31922,POINT (36.766508 56.31922)
29158,office,38.757067,55.0692,POINT (38.757067 55.0692)
29159,office,37.7659972,55.4382927,POINT (37.7659972 55.4382927)
29160,office,37.6224087,55.6916242,POINT (37.6224087 55.6916242)
29161,office,37.565668,55.479684,POINT (37.565668 55.479684)
29162,office,37.254446,55.670194,POINT (37.254446 55.670194)
29163,office,37.755814,55.925975,POINT (37.755814 55.925975)
29164,office,37.252758,55.997109,POINT (37.252758 55.997109)
29165,office,37.879297,55.666355,POINT (37.879297 55.666355)
29166,office,38.242252,55.583235,POINT (38.242252 55.583235)
29167,office,37.5548931,55.8923944,POINT (37.5548931 55.8923944)
29168,office,37.540111,55.766815,POINT (37.540111 55.766815)
29169,office,37.726044,55.598044,POINT (37.726044 55.598044)
29170,office,37.736401,55.686216,POINT (37.736401 55.686216)
29171,office,37.633962,55.8899519,POINT (37.633962 55.8899519)
29172,office,37.488108,55.687819,POINT (37.488108 55.687819)
29173,office,37.586323,55.8055761,POINT (37.586323 55.8055761)
29174,office,37.7178995,55.7870905,POINT (37.7178995 55.7870905)
29175,office,36.7409449,55.3868043,POINT (36.7409449 55.3868043)
29176,kgarden,41.548794,58.4685635,POINT (41.548794 58.4685635)
29177,bank,42.0179253,55.5750454,POINT (42.0179253 55.5750454)
29178,food,34.4099629,53.4506422,POINT (34.4099629 53.4506422)
29179,food,39.0688278,55.3710715,POINT (39.0688278 55.3710715)
29180,food,41.4421454,52.6463247,POINT (41.4421454 52.6463247)
29181,food,37.6737338,55.7363982,POINT (37.6737338 55.7363982)
29182,kgarden,37.7028599,55.7654354,POINT (37.7028599 55.7654354)
29183,school,39.0559628,58.9799382,POINT (39.0559628 58.9799382)
29184,atm,34.2825559,56.2674563,POINT (34.2825559 56.2674563)
29185,food,39.1959296,51.6685926,POINT (39.1959296 51.6685926)
29186,railway,37.8304674,57.2341023,POINT (37.8304674 57.2341023)
29187,railway,37.5348222,56.9491428,POINT (37.5348222 56.9491428)
29188,railway,37.3768455,56.8557375,POINT (37.3768455 56.8557375)
29189,railway,38.0618562,57.9053663,POINT (38.0618562 57.9053663)
29190,railway,38.2383576,57.9314506,POINT (38.2383576 57.9314506)
29191,railway,38.4074695,57.9512946,POINT (38.4074695 57.9512946)
29192,railway,38.4838951,57.9716582,POINT (38.4838951 57.9716582)
29193,railway,38.6141136,57.9984861,POINT (38.6141136 57.9984861)
29194,railway,37.366527,57.8197366,POINT (37.366527 57.8197366)
29195,railway,37.1600693,57.7802511,POINT (37.1600693 57.7802511)
29196,railway,37.3060888,57.5839881,POINT (37.3060888 57.5839881)
