,type,lon,lat,geometry
1018,food,20.5107463,54.7067096,POINT (20.5107463 54.7067096)
1019,food,20.5028617,54.7091609,POINT (20.5028617 54.7091609)
1020,food,20.5023556,54.7095405,POINT (20.5023556 54.7095405)
1021,food,20.510056,54.7120496,POINT (20.510056 54.7120496)
1022,food,20.5132112,54.7211632,POINT (20.5132112 54.7211632)
1023,food,20.5126432,54.7176392,POINT (20.5126432 54.7176392)
1024,food,20.4700727,54.721717,POINT (20.4700727 54.721717)
1025,food,20.4734033,54.9586418,POINT (20.4734033 54.9586418)
1026,food,20.4754264,54.6938053,POINT (20.4754264 54.6938053)
1027,food,20.5001637,54.7478779,POINT (20.5001637 54.7478779)
1028,food,20.523517,54.687503,POINT (20.523517 54.687503)
1029,food,20.5091438,54.7360223,POINT (20.5091438 54.7360223)
1030,food,20.447729,54.768588,POINT (20.447729 54.768588)
1031,food,20.579879,54.675326,POINT (20.579879 54.675326)
1032,food,20.5084491,54.7127067,POINT (20.5084491 54.7127067)
1033,food,20.5301186,54.710336,POINT (20.5301186 54.710336)
1034,food,20.5407295,54.7168141,POINT (20.5407295 54.7168141)
1035,food,20.525634,54.7471812,POINT (20.525634 54.7471812)
1036,food,20.5008879,54.6726615,POINT (20.5008879 54.6726615)
1037,food,20.464638,54.735644,POINT (20.464638 54.735644)
1038,food,20.489027,54.749051,POINT (20.489027 54.749051)
1039,food,20.3531277,54.7261304,POINT (20.3531277 54.7261304)
1040,food,20.3704387,54.7174415,POINT (20.3704387 54.7174415)
1041,food,20.608206,54.764218,POINT (20.608206 54.764218)
1042,food,20.593636,54.776862,POINT (20.593636 54.776862)
1043,food,20.3340009,54.6511872,POINT (20.3340009 54.6511872)
1044,food,20.4538657,54.7711814,POINT (20.4538657 54.7711814)
1045,food,20.5788758,54.7111479,POINT (20.5788758 54.7111479)
1046,food,20.5051607,54.7407792,POINT (20.5051607 54.7407792)
1047,food,20.5023846,54.6660476,POINT (20.5023846 54.6660476)
1048,food,20.5213827,54.7051664,POINT (20.5213827 54.7051664)
1049,food,20.5121103,54.6752625,POINT (20.5121103 54.6752625)
1050,food,20.4995871,54.7208079,POINT (20.4995871 54.7208079)
1051,food,20.5317226,54.7417005,POINT (20.5317226 54.7417005)
1052,food,20.549186,54.731795,POINT (20.549186 54.731795)
1053,food,20.4899713,54.6742621,POINT (20.4899713 54.6742621)
1054,food,20.5368429,54.7263349,POINT (20.5368429 54.7263349)
1055,food,20.4493305,54.7217188,POINT (20.4493305 54.7217188)
1056,food,20.5714488,54.7079047,POINT (20.5714488 54.7079047)
1057,food,20.5099565,54.6686784,POINT (20.5099565 54.6686784)
1058,food,20.436593,54.711709,POINT (20.436593 54.711709)
1059,food,20.527901,54.726395,POINT (20.527901 54.726395)
1060,food,20.5215088,54.7132691,POINT (20.5215088 54.7132691)
1061,food,20.4826275,54.7211457,POINT (20.4826275 54.7211457)
1062,food,20.5075076,54.7120001,POINT (20.5075076 54.7120001)
1063,bank,21.8163854,54.6333112,POINT (21.8163854 54.6333112)
1064,food,20.4982233,54.7236861,POINT (20.4982233 54.7236861)
1065,food,20.493654,54.9642148,POINT (20.493654 54.9642148)
1066,bank,20.4537358,54.712407,POINT (20.4537358 54.712407)
1067,bank,20.4522895,54.7123904,POINT (20.4522895 54.7123904)
1068,bank,20.4525597,54.7155565,POINT (20.4525597 54.7155565)
1069,bank,20.4531449,54.7165435,POINT (20.4531449 54.7165435)
1070,bank,20.453755,54.7164683,POINT (20.453755 54.7164683)
1071,food,20.4443181,54.9518392,POINT (20.4443181 54.9518392)
1072,food,20.4565067,54.7149391,POINT (20.4565067 54.7149391)
1073,hospital,20.4941273,54.7466854,POINT (20.4941273 54.7466854)
1074,bank,20.436656,54.8038779,POINT (20.436656 54.8038779)
1075,food,20.4637651,54.7304333,POINT (20.4637651 54.7304333)
1076,bank,20.4628014,54.7336591,POINT (20.4628014 54.7336591)
1077,food,19.9333472,54.8673918,POINT (19.9333472 54.8673918)
1078,food,20.5099203,54.6985912,POINT (20.5099203 54.6985912)
1079,food,20.5100956,54.6985359,POINT (20.5100956 54.6985359)
1080,food,20.4695878,54.7308351,POINT (20.4695878 54.7308351)
1081,food,20.4534507,54.7120729,POINT (20.4534507 54.7120729)
1082,food,20.4583018,54.7156407,POINT (20.4583018 54.7156407)
1083,atm,19.9107885,54.6597018,POINT (19.9107885 54.6597018)
1084,atm,19.9109253,54.659812,POINT (19.9109253 54.659812)
1085,atm,19.9108797,54.6597391,POINT (19.9108797 54.6597391)
1086,bank,19.9072815,54.6568191,POINT (19.9072815 54.6568191)
1087,food,20.4579145,54.7129122,POINT (20.4579145 54.7129122)
1088,food,20.4556816,54.7208406,POINT (20.4556816 54.7208406)
1089,food,20.4529088,54.7158414,POINT (20.4529088 54.7158414)
1090,food,19.9105784,54.6588397,POINT (19.9105784 54.6588397)
1091,atm,19.9107658,54.6595571,POINT (19.9107658 54.6595571)
1092,atm,19.910472,54.654261,POINT (19.910472 54.654261)
1093,atm,19.9103979,54.6542749,POINT (19.9103979 54.6542749)
1094,atm,19.9104868,54.6542582,POINT (19.9104868 54.6542582)
1095,atm,19.910383,54.6542777,POINT (19.910383 54.6542777)
1096,food,19.9074532,54.657269,POINT (19.9074532 54.657269)
1097,food,19.9050057,54.6501816,POINT (19.9050057 54.6501816)
1098,bank,19.904193,54.6497161,POINT (19.904193 54.6497161)
1099,food,19.9035828,54.6492823,POINT (19.9035828 54.6492823)
1100,food,20.4969022,54.7243398,POINT (20.4969022 54.7243398)
1101,food,20.5025804,54.7091955,POINT (20.5025804 54.7091955)
1102,food,20.5811986,54.7116499,POINT (20.5811986 54.7116499)
1103,food,20.4900636,54.6742661,POINT (20.4900636 54.6742661)
1104,food,20.525561,54.724656,POINT (20.525561 54.724656)
1105,food,20.5309613,54.7125696,POINT (20.5309613 54.7125696)
1106,food,20.5146143,54.7049612,POINT (20.5146143 54.7049612)
1107,food,21.8849936,55.0849223,POINT (21.8849936 55.0849223)
1108,food,20.5502762,54.7176881,POINT (20.5502762 54.7176881)
1109,railway,20.2806209,54.8183597,POINT (20.2806209 54.8183597)
1110,food,20.5126519,54.7045578,POINT (20.5126519 54.7045578)
1111,food,20.4988917,54.7188031,POINT (20.4988917 54.7188031)
1112,food,20.4782992,54.9611896,POINT (20.4782992 54.9611896)
1113,food,19.9111681,54.6516411,POINT (19.9111681 54.6516411)
1114,food,19.9113639,54.6517086,POINT (19.9113639 54.6517086)
1115,atm,19.9055703,54.6523867,POINT (19.9055703 54.6523867)
1116,bank,20.7939008,55.1431746,POINT (20.7939008 55.1431746)
1117,bank,20.443173,54.7235073,POINT (20.443173 54.7235073)
1118,food,20.4579265,54.7128663,POINT (20.4579265 54.7128663)
1119,bank,20.4793766,54.7206484,POINT (20.4793766 54.7206484)
1120,kgarden,20.2336743,54.9535291,POINT (20.2336743 54.9535291)
1121,food,20.2267355,54.9532255,POINT (20.2267355 54.9532255)
1122,food,20.2274904,54.9504508,POINT (20.2274904 54.9504508)
1123,bank,20.4547352,54.7146131,POINT (20.4547352 54.7146131)
1124,atm,20.4536338,54.7153694,POINT (20.4536338 54.7153694)
1125,atm,20.4532542,54.7149354,POINT (20.4532542 54.7149354)
1126,bank,20.4984143,54.6967229,POINT (20.4984143 54.6967229)
1127,bank,20.4990873,54.6963297,POINT (20.4990873 54.6963297)
1128,bank,21.1099327,54.863513,POINT (21.1099327 54.863513)
1129,bank,20.5047047,54.7196569,POINT (20.5047047 54.7196569)
1130,bank,20.5047261,54.7196724,POINT (20.5047261 54.7196724)
1131,office,20.5126387,54.7219156,POINT (20.5126387 54.7219156)
1132,food,21.3039943,54.3611368,POINT (21.3039943 54.3611368)
1133,food,21.8171124,54.6358682,POINT (21.8171124 54.6358682)
1134,office,20.5343753,54.7420891,POINT (20.5343753 54.7420891)
1135,atm,20.4642668,54.721626,POINT (20.4642668 54.721626)
1136,railway,21.7444916,54.6010029,POINT (21.7444916 54.6010029)
1137,food,20.4547714,54.7207292,POINT (20.4547714 54.7207292)
1138,office,20.5758,54.7486,POINT (20.5758 54.7486)
