,type,lon,lat,geometry
4096,bank,40.9082081,45.5659123,POINT (40.9082081 45.5659123)
4097,food,43.0783288,44.0359028,POINT (43.0783288 44.0359028)
4098,airport,42.9270359,46.1040635,POINT (42.9270359 46.1040635)
4099,food,42.8880417,44.0531953,POINT (42.8880417 44.0531953)
4100,food,43.038298,44.1327379,POINT (43.038298 44.1327379)
4101,food,41.2324449,43.5160474,POINT (41.2324449 43.5160474)
4102,kgarden,41.7185771,44.2010251,POINT (41.7185771 44.2010251)
4103,food,44.5424041,43.1828661,POINT (44.5424041 43.1828661)
4104,food,48.2972575,42.055305,POINT (48.2972575 42.055305)
4105,hospital,43.0665565,44.0655063,POINT (43.0665565 44.0655063)
4106,hospital,43.0655614,44.0648221,POINT (43.0655614 44.0648221)
4107,food,43.0976034,44.0437643,POINT (43.0976034 44.0437643)
4108,food,42.7144097,43.9034109,POINT (42.7144097 43.9034109)
4109,food,43.4928749,43.6681803,POINT (43.4928749 43.6681803)
4110,food,42.5285711,43.2492902,POINT (42.5285711 43.2492902)
4111,food,42.52408,43.2463181,POINT (42.52408 43.2463181)
4112,food,42.5146122,43.2515887,POINT (42.5146122 43.2515887)
4113,food,44.6817672,43.0464922,POINT (44.6817672 43.0464922)
4114,food,44.6889512,43.0271515,POINT (44.6889512 43.0271515)
4115,food,44.6874476,43.0268356,POINT (44.6874476 43.0268356)
4116,food,44.6318254,43.0482185,POINT (44.6318254 43.0482185)
4117,food,42.5233223,43.2410372,POINT (42.5233223 43.2410372)
4118,food,44.6429886,43.0330243,POINT (44.6429886 43.0330243)
4119,food,44.6418379,43.0353891,POINT (44.6418379 43.0353891)
4120,food,42.4607062,43.2894567,POINT (42.4607062 43.2894567)
4121,food,42.4606799,43.2893751,POINT (42.4606799 43.2893751)
4122,food,42.4601651,43.2744422,POINT (42.4601651 43.2744422)
4123,food,42.4790377,43.2661458,POINT (42.4790377 43.2661458)
4124,food,42.5120665,43.2576257,POINT (42.5120665 43.2576257)
4125,food,43.5928553,43.4641534,POINT (43.5928553 43.4641534)
4126,food,42.8061043,44.0126454,POINT (42.8061043 44.0126454)
4127,food,41.0777465,43.5493769,POINT (41.0777465 43.5493769)
4128,food,41.6268921,43.2907335,POINT (41.6268921 43.2907335)
4129,food,45.7037882,43.307979,POINT (45.7037882 43.307979)
4130,hospital,42.491316,44.2509394,POINT (42.491316 44.2509394)
4131,school,42.4881724,44.2565914,POINT (42.4881724 44.2565914)
4132,food,42.4888108,44.2564608,POINT (42.4888108 44.2564608)
4133,school,42.4853441,44.2593853,POINT (42.4853441 44.2593853)
4134,food,45.6838522,43.3175366,POINT (45.6838522 43.3175366)
4135,food,45.6903261,43.3425745,POINT (45.6903261 43.3425745)
4136,food,45.6900087,43.3203153,POINT (45.6900087 43.3203153)
4137,food,48.2870569,42.0585447,POINT (48.2870569 42.0585447)
4138,food,45.6929219,42.8732358,POINT (45.6929219 42.8732358)
4139,food,43.0707314,44.0361655,POINT (43.0707314 44.0361655)
4140,food,43.0698382,44.0362875,POINT (43.0698382 44.0362875)
4141,food,41.6529878,43.2938269,POINT (41.6529878 43.2938269)
4142,food,45.6900679,43.342533,POINT (45.6900679 43.342533)
4143,college,48.3303177,42.0217263,POINT (48.3303177 42.0217263)
4144,food,48.2876525,42.0551003,POINT (48.2876525 42.0551003)
4145,hospital,46.3291574,43.5048274,POINT (46.3291574 43.5048274)
4146,food,42.9199875,43.3903537,POINT (42.9199875 43.3903537)
4147,food,47.5005755,42.977622,POINT (47.5005755 42.977622)
4148,food,47.4928517,42.9700476,POINT (47.4928517 42.9700476)
4149,food,47.5083775,42.9807291,POINT (47.5083775 42.9807291)
4150,food,44.4400874,42.8378002,POINT (44.4400874 42.8378002)
4151,atm,44.9955763,44.7182819,POINT (44.9955763 44.7182819)
4152,atm,41.9182816,45.0125825,POINT (41.9182816 45.0125825)
4153,atm,41.9373572,45.028407,POINT (41.9373572 45.028407)
4154,atm,42.0328311,44.1620834,POINT (42.0328311 44.1620834)
4155,atm,41.9326327,45.0210393,POINT (41.9326327 45.0210393)
4156,atm,44.9910901,44.74862,POINT (44.9910901 44.74862)
4157,atm,41.9713491,45.1094827,POINT (41.9713491 45.1094827)
4158,atm,42.8256205,45.3394305,POINT (42.8256205 45.3394305)
4159,atm,45.2167333,44.7906111,POINT (45.2167333 44.7906111)
4160,atm,43.4543649,44.1663328,POINT (43.4543649 44.1663328)
4161,atm,42.5033396,44.4891245,POINT (42.5033396 44.4891245)
4162,atm,41.937632,44.647572,POINT (41.937632 44.647572)
4163,atm,41.9417066,45.0691964,POINT (41.9417066 45.0691964)
4164,atm,41.9094033,45.0401815,POINT (41.9094033 45.0401815)
4165,atm,42.9451623,44.0547817,POINT (42.9451623 44.0547817)
4166,atm,42.0230098,45.1284054,POINT (42.0230098 45.1284054)
4167,atm,44.9744317,44.7540061,POINT (44.9744317 44.7540061)
4168,atm,44.15208,44.799213,POINT (44.15208 44.799213)
4169,food,45.6959673,43.2946978,POINT (45.6959673 43.2946978)
4170,food,42.8571472,44.0437546,POINT (42.8571472 44.0437546)
4171,school,46.578504,43.0919904,POINT (46.578504 43.0919904)
4172,school,46.5703177,43.0871038,POINT (46.5703177 43.0871038)
4173,food,44.1982722,44.8093096,POINT (44.1982722 44.8093096)
4174,food,44.1971289,44.8096566,POINT (44.1971289 44.8096566)
4175,food,44.2091952,44.8096534,POINT (44.2091952 44.8096534)
4176,school,44.1559544,45.0028826,POINT (44.1559544 45.0028826)
4177,atm,44.1860742,44.812033,POINT (44.1860742 44.812033)
4178,school,44.2939749,45.0868917,POINT (44.2939749 45.0868917)
4179,food,44.2942307,45.0890937,POINT (44.2942307 45.0890937)
4180,school,44.2921789,44.802859,POINT (44.2921789 44.802859)
4181,food,44.2526236,44.8222188,POINT (44.2526236 44.8222188)
4182,food,44.684007,44.8235129,POINT (44.684007 44.8235129)
4183,food,44.6746744,44.8273501,POINT (44.6746744 44.8273501)
4184,food,44.6717897,44.8293377,POINT (44.6717897 44.8293377)
4185,food,44.6668764,44.8299269,POINT (44.6668764 44.8299269)
4186,food,44.6648239,44.830566,POINT (44.6648239 44.830566)
4187,atm,44.198249,44.7483703,POINT (44.198249 44.7483703)
4188,food,44.1927763,44.7268507,POINT (44.1927763 44.7268507)
4189,food,44.1930859,44.7279983,POINT (44.1930859 44.7279983)
4190,food,44.1885955,44.7901164,POINT (44.1885955 44.7901164)
4191,food,44.1865815,44.7897378,POINT (44.1865815 44.7897378)
4192,food,44.8289723,44.5393393,POINT (44.8289723 44.5393393)
4193,kgarden,44.0346303,44.5856529,POINT (44.0346303 44.5856529)
4194,school,44.035392,44.5866501,POINT (44.035392 44.5866501)
4195,food,44.0370615,44.5877589,POINT (44.0370615 44.5877589)
4196,kgarden,44.0839362,44.6122559,POINT (44.0839362 44.6122559)
4197,food,42.3455168,45.1341572,POINT (42.3455168 45.1341572)
4198,food,42.3447804,45.1336993,POINT (42.3447804 45.1336993)
4199,food,43.1448954,44.2376912,POINT (43.1448954 44.2376912)
4200,food,43.1439567,44.2379154,POINT (43.1439567 44.2379154)
4201,food,43.1429669,44.2382385,POINT (43.1429669 44.2382385)
4202,food,43.1418805,44.238646,POINT (43.1418805 44.238646)
4203,food,43.1674965,44.2944339,POINT (43.1674965 44.2944339)
4204,kgarden,42.9676896,44.5509186,POINT (42.9676896 44.5509186)
4205,food,42.9684246,44.5497262,POINT (42.9684246 44.5497262)
4206,food,43.1558919,44.5703447,POINT (43.1558919 44.5703447)
4207,atm,42.9699535,44.7118992,POINT (42.9699535 44.7118992)
4208,school,43.3052501,44.6013061,POINT (43.3052501 44.6013061)
4209,food,43.087207,44.2166285,POINT (43.087207 44.2166285)
4210,food,43.0875255,44.2163966,POINT (43.0875255 44.2163966)
4211,atm,43.0876337,44.2174882,POINT (43.0876337 44.2174882)
4212,atm,43.0876737,44.2175395,POINT (43.0876737 44.2175395)
4213,atm,43.0877164,44.2175919,POINT (43.0877164 44.2175919)
4214,food,42.505531,44.4881753,POINT (42.505531 44.4881753)
4215,food,42.5054519,44.4882132,POINT (42.5054519 44.4882132)
4216,food,42.5053469,44.4882507,POINT (42.5053469 44.4882507)
4217,food,42.5049826,44.4883589,POINT (42.5049826 44.4883589)
4218,food,42.5037646,44.4888809,POINT (42.5037646 44.4888809)
4219,food,42.5039924,44.4887859,POINT (42.5039924 44.4887859)
4220,food,42.5042101,44.4886873,POINT (42.5042101 44.4886873)
4221,food,42.5042382,44.4877702,POINT (42.5042382 44.4877702)
4222,food,42.50387,44.4879113,POINT (42.50387 44.4879113)
4223,food,42.5041183,44.4878193,POINT (42.5041183 44.4878193)
4224,food,41.8621262,44.7067192,POINT (41.8621262 44.7067192)
4225,food,41.8604754,44.7085066,POINT (41.8604754 44.7085066)
4226,food,41.8648959,44.701515,POINT (41.8648959 44.701515)
4227,food,41.8651964,44.7010427,POINT (41.8651964 44.7010427)
4228,food,41.9070998,44.6609468,POINT (41.9070998 44.6609468)
4229,food,41.9147309,44.6579535,POINT (41.9147309 44.6579535)
4230,food,41.9386639,44.6528111,POINT (41.9386639 44.6528111)
4231,food,41.9372247,44.6485879,POINT (41.9372247 44.6485879)
4232,food,41.9392832,44.6449956,POINT (41.9392832 44.6449956)
4233,food,41.9408434,44.6437131,POINT (41.9408434 44.6437131)
4234,food,41.9436826,44.6430596,POINT (41.9436826 44.6430596)
4235,food,41.9411489,44.6467945,POINT (41.9411489 44.6467945)
4236,food,41.9818529,44.6223063,POINT (41.9818529 44.6223063)
4237,food,41.9733098,44.6394266,POINT (41.9733098 44.6394266)
