iter	RMSE
164	0.04176105867
165	0.04169706781
166	0.04163562276
167	0.04157128985
168	0.04152202076
169	0.04148320635
170	0.04143401664
171	0.04140862336
172	0.04138375235
173	0.04129546902
174	0.04122015977
175	0.04116072205
176	0.04112386312
177	0.04107824969
178	0.04103305407
179	0.04099919184
180	0.04096522789
181	0.04089893452
182	0.04084304111
183	0.04080349192
184	0.04075254543
185	0.0407196393
186	0.04068735849
187	0.04068463685
188	0.04064908538
189	0.0406211051
190	0.04060844015
191	0.04058893722
192	0.04054117095
193	0.04051108778
194	0.04046490321
195	0.04042603083
196	0.04041806884
197	0.04038645665
198	0.04037294173
199	0.04033392106
200	0.04027627975
201	0.04024061205
202	0.04023049717
203	0.04022819001
204	0.04017849357
205	0.04015188464
206	0.04013564955
207	0.04010151885
208	0.04006247395
209	0.04001717492
210	0.0399830401
211	0.03994199477
212	0.03988309999
213	0.03987352186
214	0.0398339103
215	0.03979310458
216	0.03976120974
217	0.03972212648
218	0.03972111153
219	0.03968114198
220	0.03965167657
221	0.039610231
222	0.03958567704
223	0.03955559131
224	0.03953072637
225	0.03949401514
226	0.03945814301
227	0.03943047296
228	0.03938140757
229	0.0393474039
230	0.03931269905
231	0.03928355425
232	0.03925997741
233	0.0392210988
234	0.03917999972
235	0.0391426272
236	0.03909649419
237	0.03908752917
238	0.03907991518
239	0.03903023727
240	0.03898614773
241	0.03896258732
242	0.03891474353
243	0.03889861163
244	0.03887796995
245	0.03886830812
246	0.03885402553
247	0.03883098391
248	0.03879619417
249	0.03877495428
250	0.03871848659
251	0.03867883614
252	0.03863105242
253	0.03862326994
254	0.0385456448
255	0.03852794234
256	0.03850627719
257	0.03847689274
258	0.03844751726
259	0.03840385894
260	0.03840199653
261	0.03837426528
262	0.03833867525
263	0.03828231248
264	0.0382784007
265	0.03823530329
266	0.03817674723
267	0.03812403968
268	0.03809323918
269	0.03805176016
270	0.03805027627
271	0.03799243225
272	0.03795984973
273	0.03790985095
274	0.03787739987
275	0.03783722543
276	0.03781116761
277	0.0377938592
278	0.03777105327
279	0.03774506246
280	0.03772576823
281	0.0377065337
282	0.03764771184
283	0.03761807885
284	0.03759021065
285	0.03758099653
286	0.0375305397
287	0.0375156862
288	0.03747847608
289	0.03747523963
290	0.03744289234
291	0.03740983081
292	0.0373839017
293	0.03734754411
294	0.03732133591
295	0.03725320204
296	0.03721033006
297	0.03718281836
298	0.03715452413
299	0.03713439206
300	0.03710086687
301	0.03708531033
302	0.03706125292
303	0.03703046115
304	0.03702475319
305	0.03699238029
306	0.03695201926
307	0.03694492298
308	0.03689315417
309	0.0368772809
310	0.03684598363
311	0.03682050043
312	0.03676738262
313	0.03673937608
314	0.0367286325
315	0.03668838352
316	0.03665451783
317	0.03661675187
318	0.03659217811
319	0.03655624504
320	0.03651878193
321	0.03648929305
322	0.03645059148
323	0.03643181683
324	0.03639869905
325	0.03635323817
326	0.03631704333
327	0.03631622429
328	0.03628999331
329	0.03624479917
330	0.03620912596
331	0.03617614062
332	0.03612953338
333	0.03609196617
334	0.03604523386
335	0.03602317393
336	0.03597529821
337	0.03597464654
338	0.03592992069
339	0.03590739668
340	0.03589061334
341	0.03586878978
342	0.03584219618
343	0.03580192064
344	0.0358012702
345	0.03579641151
346	0.0357958596
347	0.03575267947
348	0.03573696938
349	0.03571728124
350	0.03571673936
351	0.0356945419
352	0.03566194605
353	0.03562078697
354	0.03558266649
355	0.0355332601
356	0.03550662899
357	0.03550590775
358	0.0354712406
359	0.03544842189
360	0.03542850272
361	0.03539259121
362	0.03534533436
363	0.03533590572
364	0.03530320532
365	0.03528058609
366	0.03525738877
367	0.0352424558
368	0.03521972568
369	0.03517513147
370	0.0351479237
371	0.03513507025
372	0.03509960389
373	0.03506191069
374	0.03504290725
375	0.03500982969
376	0.03497842587
377	0.03495241459
378	0.03494608791
379	0.03492047907
380	0.0349017753
381	0.03490127207
382	0.03486733613
383	0.03483620256
384	0.03483551018
385	0.03482654384
386	0.03481672512
387	0.03479655438
388	0.03477410795
389	0.03474346647
390	0.03471624628
391	0.03468147557
392	0.03463402453
393	0.03460096668
394	0.03457854553
395	0.03454660902
396	0.03450781033
397	0.0344709196
398	0.03447031203
399	0.03443516949
400	0.0344095964
401	0.03438400709
402	0.03434772467
403	0.03434725705
404	0.03430964355
405	0.03427525441
406	0.03427484745
407	0.03424639754
408	0.03422701248
409	0.03419050607
410	0.03416801686
411	0.03413128609
412	0.03409209615
413	0.03406148103
414	0.03403522741
415	0.03400758066
416	0.03398568003
417	0.0339473909
418	0.03390694963
419	0.03388428709
420	0.03384116983
421	0.03381676315
422	0.03379744946
423	0.03377755417
424	0.03376287015
425	0.03373077849
426	0.03372563591
427	0.03372531254
428	0.03370622273
429	0.03367702185
430	0.03367344242
431	0.03365885883
432	0.03364078725
433	0.03362596046
434	0.03357653202
435	0.03356366029
436	0.033540075
437	0.03352690676
438	0.03351478113
439	0.0334906054
440	0.03346883959
441	0.03346804806
442	0.03342977755
443	0.03340248186
444	0.03337856279
445	0.03334979456
446	0.03331551837
447	0.0332885794
448	0.03328794685
449	0.03327311753
450	0.03325790628
451	0.03324435885
452	0.03322404691
453	0.03321474723
454	0.03320558038
455	0.03318841035
456	0.03317218369
457	0.03315692822
458	0.03312946104
459	0.03310490047
460	0.03309442351
461	0.03306756051
462	0.0330447236
463	0.03303864489
464	0.03301401423
465	0.03297181881
466	0.03297156194
467	0.0329285671
468	0.03290827439
469	0.03288995686
470	0.03287587476
471	0.03286180079
472	0.032818231
473	0.0328035234
474	0.03277880299
475	0.03276589585
476	0.032745526
477	0.03272637841
478	0.03269979048
479	0.03268502697
480	0.03265615997
481	0.03264592682
482	0.03262874578
483	0.0326130801
484	0.03258022379
485	0.03255448705
486	0.03253571469
487	0.03250824576
488	0.03248724185
489	0.03246378756
490	0.03246338222
491	0.03244566578
492	0.03244206726
493	0.03241183774
494	0.03239419972
495	0.03238222525
496	0.03235575476
497	0.03235544945
498	0.0323289526
499	0.03230683056
500	0.03228084277
501	0.0322483234
502	0.03223604019
503	0.03221995496
504	0.03221973143
505	0.03218568011
506	0.03218546076
507	0.03216872011
508	0.03214341484
509	0.03212706552
510	0.03210011489
511	0.03205695993
512	0.03204781218
513	0.03201833677
514	0.03200657125
515	0.03198686446
516	0.03196627737
517	0.03194554089
518	0.03191895218
519	0.03191880517
520	0.03190637201
521	0.0318886541
522	0.03187091228
523	0.03185684845
524	0.03182998791
525	0.03182610268
526	0.03180928156
527	0.03177298869
528	0.03175581416
529	0.03174387701
530	0.03173412833
531	0.03171062239
532	0.03169073536
533	0.03167552854
534	0.03166214883
535	0.03165298741
536	0.0316312195
537	0.0316186605
538	0.03158126706
539	0.03156025058
540	0.03153601137
541	0.03150253601
542	0.03148251915
543	0.03147289749
544	0.0314644639
545	0.03144225226
546	0.03142282644
547	0.0313887014
548	0.03136477355
549	0.03135250788
550	0.03134312855
551	0.03133759958
552	0.03133619172
553	0.0313274246
554	0.03131290746
555	0.03130281412
556	0.03127439208
557	0.03124964318
558	0.03123562424
559	0.03120935154
560	0.03118281148
561	0.03116274792
562	0.03113846218
563	0.03110200131
564	0.03110183415
565	0.03107932658
566	0.03107031212
567	0.03105944885
568	0.03102914698
569	0.03100334403
570	0.03100207568
571	0.03099398963
572	0.03097575906
573	0.03094576941
574	0.0309231616
575	0.03091404695
576	0.03091282786
577	0.03088992128
578	0.03086461903
579	0.0308644574
580	0.03084579542
581	0.03081454692
582	0.03080064726
583	0.03077449628
584	0.03074817285
585	0.03073812569
586	0.03072020998
587	0.03070719782
588	0.03069706206
589	0.03069060826
590	0.03068204574
591	0.0306465329
592	0.03063444858
593	0.03060644293
594	0.03057377862
595	0.03054632801
596	0.03053461174
597	0.03051092239
598	0.03048756088
599	0.03046829191
600	0.03045092464
601	0.03041640081
602	0.03039179287
603	0.03037713077
604	0.0303526095
605	0.03032767635
606	0.03030515951
607	0.03030188918
608	0.03028822224
609	0.03027952076
610	0.03026156909
611	0.03024447204
612	0.03023249546
613	0.03022692803
614	0.03021487344
615	0.03020151473
616	0.03020132085
617	0.03017575978
618	0.03015829427
619	0.03015083298
620	0.03013187388
621	0.03012229901
622	0.030111294
623	0.03009807931
624	0.03007650914
625	0.03005957672
626	0.03005480621
627	0.0300458571
628	0.030045388
629	0.03002602078
630	0.03001333069
631	0.03000899733
632	0.02999194205
633	0.02997987829
634	0.02996102626
635	0.02994917535
636	0.02993068622
637	0.02990998194
638	0.0298967184
639	0.02987822576
640	0.02984801958
641	0.02983187485
642	0.02981241817
643	0.02978175011
644	0.02976331101
645	0.0297563605
646	0.02973975723
647	0.02971727414
648	0.02970131532
649	0.02969021626
650	0.02967927287
651	0.02965697444
652	0.02965165507
653	0.02962293418
654	0.02960793045
655	0.0295830531
656	0.02957414405
657	0.02955304154
658	0.029539179
659	0.02951360769
660	0.02949577828
661	0.0294835585
662	0.02946905829
663	0.02945985688
664	0.02943235021
665	0.02942244782
666	0.02939937689
667	0.02937489095
668	0.02936009126
669	0.02934178414
670	0.02931932736
671	0.02930320016
672	0.02928849157
673	0.02927208192
674	0.02925934668
675	0.02922662175
676	0.02921818622
677	0.02920687758
678	0.02919422567
679	0.02919300183
680	0.02917279994
681	0.0291589406
682	0.0291448509
683	0.02912328573
684	0.02912300786
685	0.02911170366
686	0.02906537801
687	0.02904381701
688	0.02903449162
689	0.02901878035
690	0.02901083513
691	0.02899592962
692	0.02897803647
693	0.02895915868
694	0.02893655419
695	0.0289218328
696	0.02892146642
697	0.02889506462
698	0.02887965984
699	0.02885170328
700	0.02884324629
701	0.02882918973
702	0.0288126266
703	0.02878716259
704	0.02878647508
705	0.02876867605
706	0.02874267918
707	0.02872032874
708	0.02871875244
709	0.02870837048
710	0.02868995217
711	0.02867494272
712	0.02866324682
713	0.02864649971
714	0.02863475002
715	0.02861755091
716	0.02860737069
717	0.02859676182
718	0.02858372965
719	0.02856507123
720	0.02854422274
721	0.02853009442
722	0.02851690715
723	0.02850066777
724	0.02848484559
725	0.02847032651
726	0.02846207373
727	0.02845182197
728	0.02844983511
729	0.02843412892
730	0.02842335603
731	0.0284115389
732	0.02838803955
733	0.02838160708
734	0.02836447584
735	0.02834860322
736	0.02833552715
737	0.02832611815
738	0.02830390598
739	0.02827922269
740	0.02826560996
741	0.02825862015
742	0.02824952653
743	0.02823093747
744	0.02821260438
745	0.02821026608
746	0.02819715592
747	0.02817661263
748	0.02815386799
749	0.02813887847
750	0.02813874652
751	0.02812781459
752	0.02810646563
753	0.02808371326
754	0.02808347658
755	0.02806394718
756	0.02805212821
757	0.02803369877
758	0.02801486655
759	0.02800288858
760	0.02798640096
761	0.02797360324
762	0.02796161927
763	0.02794248686
764	0.02792728238
765	0.02791186231
766	0.02790300181
767	0.02790157679
768	0.0278876148
769	0.02786718755
770	0.027852334
771	0.02783397125
772	0.02781419176
773	0.02780332223
774	0.02779271558
775	0.02778912138
776	0.02777292448
777	0.02775521343
778	0.02773944185
779	0.02772281859
780	0.02772172914
781	0.02771036576
782	0.02771026124
783	0.0277064516
784	0.02767969536
785	0.02766585923
786	0.02766568873
787	0.02763440818
788	0.02761264524
789	0.02759958768
790	0.02758202881
791	0.02757667355
792	0.02754791337
793	0.02754776629
794	0.02754336057
795	0.02752549354
796	0.02750232208
797	0.02749289996
798	0.02748108077
799	0.02747463983
800	0.02746909847
801	0.02746606935
802	0.02745503165
803	0.02744468125
804	0.0274445424
805	0.02743257779
806	0.02741555574
807	0.02740570969
808	0.02738397656
809	0.02736518819
810	0.0273639382
811	0.02734688983
812	0.02733288309
813	0.02730821828
814	0.02729171825
815	0.02726999387
816	0.02725697151
817	0.02723617418
818	0.02721688604
819	0.02720210453
820	0.02718828666
821	0.02716784436
822	0.02716766952
823	0.02714280435
824	0.02713208286
825	0.02710751279
826	0.02707877447
827	0.02705418435
828	0.02705279974
829	0.02705243159
830	0.02703777361
831	0.02702114257
832	0.02701516729
833	0.02700240907
834	0.02699365014
835	0.02697792326
836	0.02696862276
837	0.02695558425
838	0.02694010936
839	0.02691742308
840	0.02689769261
841	0.0268830969
842	0.02686175618
843	0.02684120846
844	0.02683192792
845	0.026825632
846	0.02681387149
847	0.02680435401
848	0.0267905002
849	0.02677666929
850	0.0267738183
851	0.02675593122
852	0.02672574943
853	0.02672385558
854	0.02670825346
855	0.02669557039
856	0.02667830062
857	0.02666345958
858	0.02665089442
859	0.02664147747
860	0.02663445862
861	0.02661837223
862	0.0266131292
863	0.02659483279
864	0.02657284669
865	0.02656384714
866	0.02655107941
867	0.0265399307
868	0.02652082538
869	0.02650726766
870	0.02650698083
871	0.02649405673
872	0.02647914022
873	0.02647045277
874	0.02645477255
875	0.02643757109
876	0.02643103419
877	0.02641985432
878	0.02639222074
879	0.02637946576
880	0.0263503075
881	0.02633624643
882	0.02632828806
883	0.02631791558
884	0.02630693074
885	0.02629249646
886	0.02628188276
887	0.02626952081
888	0.02624976567
889	0.02623049266
890	0.02620969742
891	0.02619555761
892	0.0261840284
893	0.0261722449
894	0.02616612977
895	0.02615173871
896	0.02614852378
897	0.02613442554
898	0.02612524539
899	0.02611413656
900	0.02609930939
901	0.02608526813
902	0.02608050419
903	0.02607239927
904	0.02605743606
905	0.0260508979
906	0.02605015847
907	0.02603481027
908	0.02600471533
909	0.02599835368
910	0.02598866683
911	0.02597081276
912	0.02594604425
913	0.02594578426
914	0.02592975473
915	0.02591688587
916	0.02590071091
917	0.02589076356
918	0.02587656936
919	0.02586795209
920	0.02585509684
921	0.0258314774
922	0.02581667483
923	0.02580062468
924	0.02580049002
925	0.02578700562
926	0.02578458778
927	0.02577722999
928	0.02575970903
929	0.02575020102
930	0.02573098409
931	0.02571603939
932	0.02569670033
933	0.02568785004
934	0.02566706344
935	0.02565990845
936	0.02563661547
937	0.02562811011
938	0.02560419726
939	0.02559574174
940	0.02558217964
941	0.02557082657
942	0.02555890614
943	0.02555797642
944	0.02554634677
945	0.02554624264
946	0.02553192285
947	0.02551152007
948	0.02550089986
949	0.02547573246
950	0.02545667125
951	0.02544606468
952	0.02543773086
953	0.02541685675
954	0.02539868269
955	0.02539215999
956	0.02538208683
957	0.02536883348
958	0.02534630228
959	0.02533422274
960	0.02532374908
961	0.0253102702
962	0.02529725517
963	0.02528626935
964	0.02528325584
965	0.02527007896
966	0.02525858547
967	0.02524448738
968	0.02522422422
969	0.0252199822
970	0.02520659647
971	0.02518912714
972	0.02517331145
973	0.02515358501
974	0.02514897056
975	0.02512732678
976	0.02511388587
977	0.02510864831
978	0.0250869218
979	0.02506564746
980	0.02504788148
981	0.02504049924
982	0.02502565472
983	0.0250131349
984	0.02499912988
985	0.02498935769
986	0.02498414552
987	0.02497038645
988	0.02495919116
989	0.02495558515
990	0.02494192122
991	0.02492460977
992	0.02490759398
993	0.02489267419
994	0.02487970617
995	0.02487256561
996	0.0248626146
997	0.02485144371
998	0.02483870905
999	0.02482098927
