,type,lon,lat,geometry
2510,food,57.1580174,65.1272836,POINT (57.1580174 65.1272836)
2511,bank,57.1580916,65.1189475,POINT (57.1580916 65.1189475)
2512,food,40.5704562,64.5422517,POINT (40.5704562 64.5422517)
2513,food,57.1561684,65.1089002,POINT (57.1561684 65.1089002)
2514,hospital,57.1485885,65.1097105,POINT (57.1485885 65.1097105)
2515,hospital,57.1477141,65.1087487,POINT (57.1477141 65.1087487)
2516,hospital,57.1484278,65.108553,POINT (57.1484278 65.108553)
2517,hospital,57.1468535,65.1078579,POINT (57.1468535 65.1078579)
2518,hospital,57.1463357,65.1084243,POINT (57.1463357 65.1084243)
2519,hospital,57.1484278,65.108513,POINT (57.1484278 65.108513)
2520,hospital,57.1446549,65.1086781,POINT (57.1446549 65.1086781)
2521,hospital,57.1482303,65.1080146,POINT (57.1482303 65.1080146)
2522,bank,40.3389221,64.5323046,POINT (40.3389221 64.5323046)
2523,hospital,41.0569379,60.0234611,POINT (41.0569379 60.0234611)
2524,food,37.9114822,59.1324893,POINT (37.9114822 59.1324893)
2525,atm,37.8932096,59.131898,POINT (37.8932096 59.131898)
2526,bank,30.2914414,60.0066765,POINT (30.2914414 60.0066765)
2527,atm,30.2912832,60.0066692,POINT (30.2912832 60.0066692)
2528,bank,37.9220007,59.131291,POINT (37.9220007 59.131291)
2529,bank,37.904611,59.1303721,POINT (37.904611 59.1303721)
2530,bank,37.8878032,59.1292959,POINT (37.8878032 59.1292959)
2531,bank,37.8866273,59.1285884,POINT (37.8866273 59.1285884)
2532,bank,38.0029373,59.1198269,POINT (38.0029373 59.1198269)
2533,food,29.6002391,60.2578389,POINT (29.6002391 60.2578389)
2534,food,30.3295331,59.8857342,POINT (30.3295331 59.8857342)
2535,bank,30.3295888,59.8850503,POINT (30.3295888 59.8850503)
2536,food,40.6741084,64.5111989,POINT (40.6741084 64.5111989)
2537,food,40.5604799,64.5300454,POINT (40.5604799 64.5300454)
2538,atm,37.9260288,59.1402179,POINT (37.9260288 59.1402179)
2539,school,28.2746703,57.8179618,POINT (28.2746703 57.8179618)
2540,school,28.2802923,57.813222,POINT (28.2802923 57.813222)
2541,school,28.2866867,57.8153479,POINT (28.2866867 57.8153479)
2542,food,28.2766327,57.8157457,POINT (28.2766327 57.8157457)
2543,kgarden,30.2271072,60.5474761,POINT (30.2271072 60.5474761)
2544,bank,31.8681675,61.3696994,POINT (31.8681675 61.3696994)
2545,food,31.8772279,61.3468601,POINT (31.8772279 61.3468601)
2546,school,40.6428542,64.5179499,POINT (40.6428542 64.5179499)
2547,office,30.4540888,59.9636333,POINT (30.4540888 59.9636333)
2548,food,33.4205728,67.5606733,POINT (33.4205728 67.5606733)
2549,food,40.5223085,64.5555416,POINT (40.5223085 64.5555416)
2550,food,40.5451437,64.54446,POINT (40.5451437 64.54446)
2551,hospital,37.4670406,58.9554564,POINT (37.4670406 58.9554564)
2552,railway,40.2791505,61.0880772,POINT (40.2791505 61.0880772)
2553,railway,30.8426625,59.6603706,POINT (30.8426625 59.6603706)
2554,bank,30.8768586,59.5451201,POINT (30.8768586 59.5451201)
2555,food,31.0326033,59.941053,POINT (31.0326033 59.941053)
2556,college,31.0344013,59.9424692,POINT (31.0344013 59.9424692)
2557,bank,31.0275808,59.9373008,POINT (31.0275808 59.9373008)
2558,bank,30.1623883,59.8436433,POINT (30.1623883 59.8436433)
2559,bank,29.0863573,59.9009537,POINT (29.0863573 59.9009537)
2560,bank,20.5089701,54.669608,POINT (20.5089701 54.669608)
2561,atm,30.196481,59.8325634,POINT (30.196481 59.8325634)
2562,bank,30.2075318,59.8336181,POINT (30.2075318 59.8336181)
2563,food,28.3375128,57.8044703,POINT (28.3375128 57.8044703)
2564,bank,30.3621003,59.8202656,POINT (30.3621003 59.8202656)
2565,railway,58.3862454,65.4893696,POINT (58.3862454 65.4893696)
2566,railway,58.5963986,65.5510287,POINT (58.5963986 65.5510287)
2567,railway,58.9644294,65.6142111,POINT (58.9644294 65.6142111)
2568,railway,58.7739043,65.5727743,POINT (58.7739043 65.5727743)
2569,food,30.2563451,59.9732017,POINT (30.2563451 59.9732017)
2570,food,30.2515571,59.9726468,POINT (30.2515571 59.9726468)
2571,railway,57.2344773,65.1583206,POINT (57.2344773 65.1583206)
2572,food,37.9645451,59.1221814,POINT (37.9645451 59.1221814)
2573,food,39.8266932,64.5575124,POINT (39.8266932 64.5575124)
2574,food,40.601094,64.5269036,POINT (40.601094 64.5269036)
2575,kgarden,40.5730322,64.5335895,POINT (40.5730322 64.5335895)
2576,bank,28.3361677,57.823211,POINT (28.3361677 57.823211)
